faMeasureChannelPedestal: slot 10, chan 10 => avg 125.865, rms  1.266, min 121, max 131
faMeasureChannelPedestal: slot 10, chan 11 => avg 94.702, rms  1.239, min 91, max 99
faMeasureChannelPedestal: slot 10, chan 12 => avg 117.085, rms  1.217, min 113, max 121
faMeasureChannelPedestal: slot 10, chan 13 => avg 136.322, rms  1.280, min 132, max 141
faMeasureChannelPedestal: slot 10, chan 14 => avg 123.092, rms  1.205, min 119, max 127
faMeasureChannelPedestal: slot 10, chan 15 => avg 112.509, rms  1.177, min 108, max 116
faMeasureChannelPedestal: slot 13, chan 0 => avg 67.615, rms  1.316, min 63, max 73
faMeasureChannelPedestal: slot 13, chan 1 => avg 72.248, rms  1.242, min 68, max 77
faMeasureChannelPedestal: slot 13, chan 2 => avg 42.349, rms  1.257, min 37, max 47
faMeasureChannelPedestal: slot 13, chan 3 => avg 59.520, rms  1.234, min 55, max 64
faMeasureChannelPedestal: slot 13, chan 4 => avg 106.888, rms  1.270, min 102, max 111
faMeasureChannelPedestal: slot 13, chan 5 => avg 92.244, rms  1.132, min 88, max 97
faMeasureChannelPedestal: slot 13, chan 6 => avg 94.121, rms  1.378, min 88, max 99
faMeasureChannelPedestal: slot 13, chan 7 => avg 97.416, rms  1.312, min 93, max 102
faMeasureChannelPedestal: slot 13, chan 8 => avg 90.047, rms  1.299, min 85, max 94
faMeasureChannelPedestal: slot 13, chan 9 => avg 84.546, rms  1.236, min 80, max 90
faMeasureChannelPedestal: slot 13, chan 10 => avg 98.874, rms  1.265, min 94, max 103
faMeasureChannelPedestal: slot 13, chan 11 => avg 92.505, rms  1.254, min 88, max 97
faMeasureChannelPedestal: slot 13, chan 12 => avg 71.230, rms  1.175, min 67, max 75
faMeasureChannelPedestal: slot 13, chan 13 => avg 90.504, rms  1.190, min 86, max 95
faMeasureChannelPedestal: slot 13, chan 14 => avg 87.548, rms  1.192, min 83, max 91
faMeasureChannelPedestal: slot 13, chan 15 => avg 91.298, rms  1.234, min 87, max 96
faMeasureChannelPedestal: slot 14, chan 0 => avg 160.039, rms  1.445, min 155, max 165
faMeasureChannelPedestal: slot 14, chan 1 => avg 123.636, rms  1.288, min 119, max 128
faMeasureChannelPedestal: slot 14, chan 2 => avg 134.032, rms  1.198, min 130, max 138
faMeasureChannelPedestal: slot 14, chan 3 => avg 105.407, rms  1.280, min 101, max 109
faMeasureChannelPedestal: slot 14, chan 4 => avg 133.189, rms  1.445, min 128, max 139
faMeasureChannelPedestal: slot 14, chan 5 => avg 112.296, rms  1.348, min 107, max 117
faMeasureChannelPedestal: slot 14, chan 6 => avg 115.449, rms  1.343, min 111, max 120
faMeasureChannelPedestal: slot 14, chan 7 => avg 120.987, rms  1.461, min 116, max 126
faMeasureChannelPedestal: slot 14, chan 8 => avg 135.868, rms  1.343, min 131, max 141
faMeasureChannelPedestal: slot 14, chan 9 => avg 135.672, rms  1.455, min 131, max 142
faMeasureChannelPedestal: slot 14, chan 10 => avg 136.746, rms  1.396, min 132, max 141
faMeasureChannelPedestal: slot 14, chan 11 => avg 107.918, rms  1.160, min 103, max 112
faMeasureChannelPedestal: slot 14, chan 12 => avg 88.660, rms  1.266, min 85, max 93
faMeasureChannelPedestal: slot 14, chan 13 => avg 107.894, rms  1.164, min 104, max 111
faMeasureChannelPedestal: slot 14, chan 14 => avg 116.154, rms  1.141, min 112, max 121
faMeasureChannelPedestal: slot 14, chan 15 => avg 99.017, rms  1.142, min 96, max 103
faMeasureChannelPedestal: slot 15, chan 0 => avg 140.826, rms  1.458, min 135, max 146
faMeasureChannelPedestal: slot 15, chan 1 => avg 104.654, rms  1.227, min 100, max 109
faMeasureChannelPedestal: slot 15, chan 2 => avg 98.040, rms  1.205, min 94, max 102
faMeasureChannelPedestal: slot 15, chan 3 => avg 85.493, rms  1.173, min 82, max 89
faMeasureChannelPedestal: slot 15, chan 4 => avg 115.466, rms  1.371, min 110, max 120
faMeasureChannelPedestal: slot 15, chan 5 => avg 111.432, rms  1.341, min 107, max 116
faMeasureChannelPedestal: slot 15, chan 6 => avg 128.498, rms  1.379, min 124, max 133
faMeasureChannelPedestal: slot 15, chan 7 => avg 124.806, rms  1.341, min 120, max 129
faMeasureChannelPedestal: slot 15, chan 8 => avg 108.982, rms  1.244, min 105, max 113
faMeasureChannelPedestal: slot 15, chan 9 => avg 115.316, rms  1.424, min 110, max 120
faMeasureChannelPedestal: slot 15, chan 10 => avg 125.140, rms  1.402, min 120, max 130
faMeasureChannelPedestal: slot 15, chan 11 => avg 102.205, rms  1.198, min 98, max 107
faMeasureChannelPedestal: slot 15, chan 12 => avg 145.862, rms  1.206, min 142, max 150
faMeasureChannelPedestal: slot 15, chan 13 => avg 119.845, rms  1.124, min 115, max 124
faMeasureChannelPedestal: slot 15, chan 14 => avg 119.583, rms  1.189, min 115, max 124
faMeasureChannelPedestal: slot 15, chan 15 => avg 122.409, rms  1.168, min 119, max 127
faMeasureChannelPedestal: slot 16, chan 0 => avg 128.775, rms  1.342, min 124, max 134
faMeasureChannelPedestal: slot 16, chan 1 => avg 149.189, rms  1.353, min 144, max 154
faMeasureChannelPedestal: slot 16, chan 2 => avg 123.600, rms  1.272, min 119, max 128
faMeasureChannelPedestal: slot 16, chan 3 => avg 72.179, rms  1.215, min 68, max 78
faMeasureChannelPedestal: slot 16, chan 4 => avg 120.734, rms  1.365, min 116, max 126
faMeasureChannelPedestal: slot 16, chan 5 => avg 120.882, rms  1.367, min 116, max 126
faMeasureChannelPedestal: slot 16, chan 6 => avg 96.267, rms  1.285, min 92, max 101
faMeasureChannelPedestal: slot 16, chan 7 => avg 143.208, rms  1.397, min 137, max 148
faMeasureChannelPedestal: slot 16, chan 8 => avg 99.396, rms  1.304, min 95, max 104
faMeasureChannelPedestal: slot 16, chan 9 => avg 140.468, rms  1.325, min 135, max 146
faMeasureChannelPedestal: slot 16, chan 10 => avg 90.043, rms  1.287, min 85, max 95
faMeasureChannelPedestal: slot 16, chan 11 => avg 75.391, rms  1.203, min 71, max 80
faMeasureChannelPedestal: slot 16, chan 12 => avg 110.660, rms  1.339, min 106, max 116
faMeasureChannelPedestal: slot 16, chan 13 => avg 97.944, rms  1.181, min 94, max 102
faMeasureChannelPedestal: slot 16, chan 14 => avg 88.723, rms  1.217, min 83, max 93
faMeasureChannelPedestal: slot 16, chan 15 => avg 136.301, rms  1.267, min 132, max 141
jlabgefCloseDefaultWindows reached
Closing A16 Window
Closing A24 Window
Closing A32Blt Window
Closing A32 Window
Closing CRCSR Window
Calling gefVmeClose
