faMeasureChannelPedestal: slot 15, chan 10 => avg 149.248, rms  1.406, min 145, max 154
faMeasureChannelPedestal: slot 15, chan 11 => avg 113.912, rms  1.223, min 110, max 119
faMeasureChannelPedestal: slot 15, chan 12 => avg 97.836, rms  1.179, min 94, max 102
faMeasureChannelPedestal: slot 15, chan 13 => avg 100.432, rms  1.157, min 96, max 105
faMeasureChannelPedestal: slot 15, chan 14 => avg 126.451, rms  1.276, min 122, max 131
faMeasureChannelPedestal: slot 15, chan 15 => avg 87.687, rms  1.190, min 83, max 92
faMeasureChannelPedestal: slot 16, chan 0 => avg 105.070, rms  1.379, min 99, max 110
faMeasureChannelPedestal: slot 16, chan 1 => avg 140.954, rms  1.248, min 136, max 146
faMeasureChannelPedestal: slot 16, chan 2 => avg 142.330, rms  1.298, min 138, max 147
faMeasureChannelPedestal: slot 16, chan 3 => avg 86.077, rms  1.194, min 82, max 90
faMeasureChannelPedestal: slot 16, chan 4 => avg 85.130, rms  1.408, min 80, max 90
faMeasureChannelPedestal: slot 16, chan 5 => avg 103.541, rms  1.332, min 97, max 108
faMeasureChannelPedestal: slot 16, chan 6 => avg 128.487, rms  1.454, min 123, max 134
faMeasureChannelPedestal: slot 16, chan 7 => avg 94.802, rms  1.343, min 90, max 100
faMeasureChannelPedestal: slot 16, chan 8 => avg 118.911, rms  1.292, min 114, max 124
faMeasureChannelPedestal: slot 16, chan 9 => avg 124.624, rms  1.322, min 120, max 130
faMeasureChannelPedestal: slot 16, chan 10 => avg 135.142, rms  1.510, min 130, max 140
faMeasureChannelPedestal: slot 16, chan 11 => avg 99.488, rms  1.203, min 95, max 104
faMeasureChannelPedestal: slot 16, chan 12 => avg 105.324, rms  1.334, min 100, max 110
faMeasureChannelPedestal: slot 16, chan 13 => avg 118.446, rms  1.248, min 114, max 123
faMeasureChannelPedestal: slot 16, chan 14 => avg 125.960, rms  1.445, min 121, max 132
faMeasureChannelPedestal: slot 16, chan 15 => avg 89.580, rms  1.197, min 85, max 94
faMeasureChannelPedestal: slot 17, chan 0 => avg 118.473, rms  1.326, min 114, max 123
faMeasureChannelPedestal: slot 17, chan 1 => avg 102.322, rms  1.229, min 99, max 107
faMeasureChannelPedestal: slot 17, chan 2 => avg 115.371, rms  2.356, min 108, max 124
faMeasureChannelPedestal: slot 17, chan 3 => avg 120.669, rms  1.174, min 116, max 125
faMeasureChannelPedestal: slot 17, chan 4 => avg 73.609, rms  1.434, min 68, max 79
faMeasureChannelPedestal: slot 17, chan 5 => avg 129.798, rms  1.401, min 124, max 135
faMeasureChannelPedestal: slot 17, chan 6 => avg 134.152, rms  1.573, min 129, max 140
faMeasureChannelPedestal: slot 17, chan 7 => avg 142.897, rms  1.464, min 137, max 148
faMeasureChannelPedestal: slot 17, chan 8 => avg 111.930, rms  1.228, min 108, max 117
faMeasureChannelPedestal: slot 17, chan 9 => avg 134.944, rms  1.532, min 130, max 141
faMeasureChannelPedestal: slot 17, chan 10 => avg 125.225, rms  1.445, min 120, max 131
faMeasureChannelPedestal: slot 17, chan 11 => avg 108.488, rms  1.226, min 104, max 113
faMeasureChannelPedestal: slot 17, chan 12 => avg 141.408, rms  1.449, min 137, max 146
faMeasureChannelPedestal: slot 17, chan 13 => avg 148.114, rms  1.363, min 143, max 153
faMeasureChannelPedestal: slot 17, chan 14 => avg 106.137, rms  1.178, min 102, max 111
faMeasureChannelPedestal: slot 17, chan 15 => avg 148.688, rms  1.455, min 144, max 154
faMeasureChannelPedestal: slot 18, chan 0 => avg 116.457, rms  1.271, min 112, max 121
faMeasureChannelPedestal: slot 18, chan 1 => avg 113.500, rms  1.414, min 109, max 119
faMeasureChannelPedestal: slot 18, chan 2 => avg 112.487, rms  1.494, min 107, max 117
faMeasureChannelPedestal: slot 18, chan 3 => avg 135.175, rms  1.258, min 131, max 140
faMeasureChannelPedestal: slot 18, chan 4 => avg 140.263, rms  1.441, min 135, max 145
